usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-7e0051,S-6d0a80,2024-08-08,feature_18,8,1557,0,True
U-8aad25,S-6d0a80,2024-06-14,feature_7,14,1805,0,False
U-54a9c3,S-6d0a80,2024-09-28,feature_29,12,1717,0,True
U-9c7baa,S-6d0a80,2024-06-10,feature_21,14,843,0,False
U-bd6697,S-6d0a80,2024-06-09,feature_1,11,4074,0,False
U-8dc4ea,S-6d0a80,2024-11-03,feature_28,21,3295,0,True
U-013742,S-6d0a80,2024-06-07,feature_14,13,1562,0,False
U-e2d3cb,S-6d0a80,2024-11-20,feature_19,13,3786,0,False
U-8052c6,S-6d0a80,2024-12-13,feature_13,13,585,0,False
U-adcaf9,S-6d0a80,2024-06-06,feature_37,11,411,0,False
U-5a41b8,S-6d0a80,2024-10-16,feature_26,15,2707,0,False
U-e2821f,S-6d0a80,2024-12-14,feature_16,16,1108,0,False
U-1e7935,S-6d0a80,2024-12-12,feature_18,10,859,0,False
U-d2f4af,S-6d0a80,2024-12-14,feature_21,11,9167,0,False
U-1d63e4,S-6d0a80,2024-07-12,feature_18,12,2597,0,False
U-9de233,S-6d0a80,2024-07-11,feature_26,11,1618,3,False
U-22de3d,S-6d0a80,2024-09-04,feature_40,16,2423,0,False
U-11674a,S-6d0a80,2024-11-20,feature_24,12,1670,0,False
U-4a71e8,S-6d0a80,2024-07-19,feature_23,12,4843,0,False
U-71e091,S-6d0a80,2024-12-13,feature_26,12,3405,0,True
U-197e4c,S-6d0a80,2024-07-26,feature_1,15,5611,0,True
U-27c9ae,S-6d0a80,2024-06-27,feature_20,12,2488,0,False
U-3948d9,S-6d0a80,2024-09-09,feature_20,12,2181,0,False
U-dc8943,S-6d0a80,2024-09-21,feature_40,11,1548,0,False
U-d8d5c9,S-6d0a80,2024-07-17,feature_18,9,9142,0,True
U-659894,S-6d0a80,2024-09-11,feature_13,12,5052,0,False
U-fa39a3,S-6d0a80,2024-07-23,feature_7,10,5917,0,False
U-81b5a1,S-6d0a80,2024-11-18,feature_24,20,4848,0,False
U-a3a2ab,S-6d0a80,2024-11-23,feature_13,22,3856,0,False
U-0e8965,S-6d0a80,2024-11-20,feature_26,12,1844,0,False
U-63fb5a,S-6d0a80,2024-09-27,feature_21,22,3340,0,False
U-51de90,S-6d0a80,2024-08-23,feature_29,11,4282,0,False
U-06e859,S-6d0a80,2024-10-03,feature_16,13,338,0,False
U-0718f6,S-6d0a80,2024-12-24,feature_16,8,3852,0,False
U-0e9920,S-6d0a80,2024-06-05,feature_16,6,2811,0,False
U-ab08e7,S-a0b899,2024-10-15,feature_35,15,3152,0,False
U-de5116,S-a0b899,2024-08-27,feature_24,10,3141,0,False
U-5920b7,S-a0b899,2024-12-18,feature_40,15,1019,0,False
U-6a00aa,S-a0b899,2024-11-19,feature_13,15,2528,0,False
U-4ac763,S-a0b899,2024-08-26,feature_26,17,1485,0,False
U-c92890,S-a0b899,2024-08-23,feature_14,11,6479,0,False
U-78720a,S-a0b899,2024-10-04,feature_16,13,2566,0,True
U-af9c3f,S-a0b899,2024-09-04,feature_13,9,1211,0,False
U-a8d765,S-a0b899,2024-08-21,feature_15,17,1943,0,False
U-edf699,S-a0b899,2024-08-26,feature_18,10,1238,0,False
U-98b7c3,S-a0b899,2024-11-22,feature_4,10,7691,0,False
U-6addd2,S-a0b899,2024-09-05,feature_37,12,3922,0,False
U-ac60ad,S-a0b899,2024-09-21,feature_21,18,6515,0,False
U-50d130,S-a0b899,2024-11-05,feature_29,12,166,0,True
U-199a18,S-a0b899,2024-10-24,feature_28,12,2089,0,False
U-22db11,S-a0b899,2024-09-24,feature_15,10,2662,0,True
U-34c60f,S-a0b899,2024-10-17,feature_1,20,3115,0,False
U-fd4db6,S-a0b899,2024-08-05,feature_30,13,2494,0,False
U-e64e7e,S-a0b899,2024-09-27,feature_14,14,2105,0,False
U-78bf9b,S-a0b899,2024-12-19,feature_17,7,4217,0,False
U-6d56a4,S-a0b899,2024-10-24,feature_19,19,3259,0,False
U-f93fe5,S-a0b899,2024-09-20,feature_24,13,4230,0,False
U-c0e9a9,S-a0b899,2024-10-14,feature_7,13,4130,0,False
U-03ba23,S-a0b899,2024-08-30,feature_30,14,2936,0,True
U-32263e,S-a0b899,2024-12-25,feature_21,11,4900,0,False
U-1f63d1,S-a0b899,2024-12-14,feature_19,12,4193,0,False
U-5d435f,S-a0b899,2024-09-05,feature_16,8,10431,0,True
U-ff04e4,S-a0b899,2024-12-19,feature_18,17,2310,0,False
U-c9256e,S-a0b899,2024-12-01,feature_4,14,3637,0,False
U-4e9fff,S-a0b899,2024-08-10,feature_1,17,2321,0,True
U-cfaed2,S-a0b899,2024-08-07,feature_26,12,2398,0,False
U-84ca92,S-a0b899,2024-10-11,feature_28,15,3482,0,False
U-4684c6,S-a0b899,2024-08-17,feature_14,16,1306,0,False
U-5b121c,S-a0b899,2024-08-12,feature_14,13,89,0,False
U-ebed3e,S-a0b899,2024-12-04,feature_19,8,2205,0,False
U-6c544b,S-a0b899,2024-11-02,feature_24,10,1118,0,False
U-beae8a,S-a0b899,2024-12-01,feature_19,14,1426,0,True
U-1a8b2e,S-a0b899,2024-12-11,feature_40,11,2269,0,False
U-5f5bef,S-a0b899,2024-09-26,feature_16,21,842,0,True
U-05e039,S-a0b899,2024-10-02,feature_21,9,2027,0,False
U-78118f,S-a0b899,2024-10-22,feature_16,15,1696,0,False
U-9c859d,S-493c12,2024-08-05,feature_39,11,4324,1,False
U-2bc892,S-493c12,2024-04-18,feature_13,3,1576,2,False
U-f37060,S-493c12,2024-07-05,feature_39,7,3603,0,False
U-c27e0e,S-493c12,2024-09-09,feature_4,10,2597,2,False
U-7f1eeb,S-493c12,2024-11-26,feature_13,7,3751,0,False
U-018101,S-493c12,2024-07-16,feature_4,11,3287,2,False
U-1ca4a0,S-493c12,2024-03-03,feature_4,6,1770,0,False
U-2b521e,S-493c12,2024-09-06,feature_13,5,2704,2,True
U-09aab8,S-493c12,2024-06-03,feature_26,13,4976,2,False
U-e33a3f,S-493c12,2024-06-08,feature_26,8,2249,0,False
U-714310,S-493c12,2024-08-17,feature_4,12,6406,2,False
U-cd8d88,S-b0f08f,2024-04-15,feature_26,12,2062,2,False
U-2218c6,S-b0f08f,2024-05-08,feature_26,4,6249,0,False
U-aaf910,S-b0f08f,2024-07-07,feature_13,14,1322,0,False
U-0896d0,S-b0f08f,2024-04-27,feature_4,9,5893,0,False
U-1e6ec4,S-b0f08f,2024-04-21,feature_4,8,3933,1,False
U-cadcc1,S-b0f08f,2024-07-21,feature_13,8,2153,0,False
U-8e3f9e,S-b0f08f,2024-05-30,feature_39,8,2076,4,False
U-fddd44,S-b0f08f,2024-04-12,feature_39,5,1494,1,False
U-38568e,S-b0f08f,2024-04-04,feature_26,14,2825,1,True
U-a05ea3,S-b0f08f,2024-04-16,feature_39,7,8806,0,False
U-f3e562,S-b0f08f,2024-05-08,feature_4,5,3960,0,False
U-2a724c,S-b0f08f,2024-05-16,feature_39,4,5809,0,False
U-3b482e,S-b0f08f,2024-05-10,feature_26,8,585,0,False
U-f9642c,S-b0f08f,2024-05-16,feature_4,14,2971,3,False
U-4ca4e5,S-b0f08f,2024-07-27,feature_13,6,8165,2,True
U-868a55,S-aabb24,2024-12-05,feature_26,7,644,0,False
U-8c2da6,S-aabb24,2024-03-30,feature_4,3,4519,0,False
U-0492d2,S-aabb24,2024-08-22,feature_4,8,2278,0,False
U-ae7e5b,S-aabb24,2024-10-13,feature_4,9,5116,1,False
U-5c8970,S-aabb24,2024-08-09,feature_4,10,998,1,False
U-2300c8,S-aabb24,2024-12-07,feature_4,5,5153,2,False
U-e24073,S-aabb24,2024-11-03,feature_39,3,6420,0,True
U-810a19,S-aabb24,2024-05-30,feature_4,8,2013,0,False
U-4e6f9f,S-aabb24,2024-11-13,feature_4,3,781,0,False
U-881bdd,S-aabb24,2024-06-30,feature_13,5,864,2,False
U-3457b0,S-aabb24,2024-12-26,feature_26,8,3238,0,False
U-dc78ba,S-aabb24,2024-12-15,feature_39,8,444,1,False
U-3b347b,S-aabb24,2024-02-29,feature_39,8,2209,0,False
U-592f40,S-aabb24,2024-07-05,feature_4,10,2526,1,True
U-ce3220,S-333ae8,2024-04-09,feature_26,10,572,2,False
U-99d997,S-333ae8,2024-07-07,feature_39,8,2833,0,False
U-8278f5,S-333ae8,2024-05-23,feature_39,7,800,1,False
U-5e8293,S-333ae8,2024-04-26,feature_13,11,786,0,False
U-6c39c2,S-0b8c66,2024-01-06,feature_4,6,1153,0,False
U-adca75,S-0b8c66,2024-01-24,feature_39,10,2996,0,False
U-99de11,S-0b8c66,2024-07-15,feature_26,5,6758,0,False
U-63b78b,S-0b8c66,2024-07-23,feature_4,5,3307,1,False
U-7312cc,S-0b8c66,2024-06-23,feature_26,8,2039,2,False
U-b1cd26,S-0b8c66,2024-02-22,feature_13,13,81,1,False
U-850a6c,S-0b8c66,2024-07-28,feature_4,7,2255,2,True
U-35522e,S-0b8c66,2024-05-29,feature_13,3,4762,2,False
U-beb89e,S-0b8c66,2024-02-27,feature_39,10,1954,0,False
U-619cf6,S-ab39f1,2024-11-25,feature_19,12,1909,0,False
U-ff4491,S-ab39f1,2024-12-17,feature_25,10,2919,0,True
U-dd6f1b,S-ab39f1,2024-12-08,feature_36,14,3383,0,False
U-5dae3a,S-ab39f1,2024-12-01,feature_28,12,1654,0,False
U-19f853,S-ab39f1,2024-12-10,feature_33,8,3996,0,False
U-70af35,S-ab39f1,2024-12-14,feature_33,15,1339,0,False
U-3c81b3,S-ab39f1,2024-12-11,feature_3,18,5845,1,False
U-3e5a10,S-ab39f1,2024-11-12,feature_4,14,5482,1,False
U-fc74aa,S-ab39f1,2024-12-27,feature_6,6,354,0,False
U-0a9b21,S-ab39f1,2024-12-17,feature_25,4,4266,0,False
U-3ad360,S-ab39f1,2024-12-02,feature_4,12,1924,0,False
U-362034,S-ab39f1,2024-12-17,feature_14,9,3494,0,False
U-383fa9,S-ab39f1,2024-11-25,feature_3,13,2800,0,False
U-6580bd,S-ab39f1,2024-11-09,feature_35,10,2249,0,False
U-1d14d1,S-ab39f1,2024-12-16,feature_3,14,1267,0,False
U-152d0f,S-ab39f1,2024-12-25,feature_25,11,3068,0,False
U-ffae75,S-ab39f1,2024-11-16,feature_15,8,1056,0,False
U-20920e,S-ab39f1,2024-11-02,feature_14,9,4155,0,False
U-018f34,S-ab39f1,2024-11-16,feature_10,10,2931,0,False
U-081b7b,S-ab39f1,2024-12-04,feature_15,8,1547,0,False
U-e9276b,S-ab39f1,2024-12-11,feature_38,15,9235,0,True
U-818839,S-ab39f1,2024-11-25,feature_38,11,2597,2,False
U-f7832f,S-ab39f1,2024-12-06,feature_3,14,3748,0,False
U-ea3230,S-ab39f1,2024-11-15,feature_6,20,3930,0,False
U-bf2957,S-ab39f1,2024-11-29,feature_15,3,1045,1,False
U-649726,S-ab39f1,2024-12-14,feature_14,9,1328,0,False
U-578dd0,S-ab39f1,2024-11-02,feature_38,10,3279,1,True
U-a4b436,S-ab39f1,2024-12-13,feature_25,13,1926,0,False
U-027e6c,S-ab39f1,2024-11-05,feature_25,13,845,0,False
U-d4c0e2,S-ab39f1,2024-11-06,feature_36,14,1490,0,False
U-ab686b,S-ab39f1,2024-11-23,feature_14,12,1750,0,False
U-20e3c9,S-ab39f1,2024-11-01,feature_6,12,1690,1,False
U-6a5831,S-ab39f1,2024-11-08,feature_28,10,1475,0,False
U-7a02fc,S-ab39f1,2024-12-02,feature_25,12,2783,0,False
U-368625,S-ab39f1,2024-12-05,feature_37,20,4665,0,False
U-b9e40e,S-58ef98,2024-07-13,feature_25,7,3475,1,False
U-37d523,S-58ef98,2024-09-13,feature_4,12,2729,0,False
U-e4212f,S-58ef98,2024-08-15,feature_8,10,1589,1,False
U-d1c5a2,S-58ef98,2024-11-03,feature_25,6,1875,1,False
U-af5bc5,S-58ef98,2024-11-06,feature_33,11,5166,0,False
U-96c678,S-58ef98,2024-07-26,feature_16,4,3217,0,False
U-20fd00,S-58ef98,2024-11-24,feature_4,13,5359,0,True
U-3db01b,S-58ef98,2024-11-12,feature_25,7,3019,0,False
U-c505a7,S-58ef98,2024-10-08,feature_14,4,3575,3,False
U-38e3fd,S-58ef98,2024-10-05,feature_18,13,1434,1,False
U-d3f97a,S-58ef98,2024-10-28,feature_11,7,2597,1,False
U-e7fe7e,S-58ef98,2024-08-13,feature_7,11,2825,0,True
U-aaea22,S-58ef98,2024-11-24,feature_16,10,4499,0,False
U-62064b,S-58ef98,2024-09-25,feature_14,14,3211,0,False
U-0ae3ed,S-58ef98,2024-10-08,feature_20,6,4982,0,False
U-a542af,S-58ef98,2024-11-07,feature_10,9,4196,1,False
U-eee8ea,S-67b88d,2024-12-02,feature_14,5,3626,0,False
U-8c9f3e,S-67b88d,2024-11-03,feature_7,13,3864,1,False
U-e893b2,S-67b88d,2024-11-25,feature_13,6,1043,2,False
U-c64068,S-67b88d,2024-12-29,feature_7,7,1440,0,False
U-ba72c0,S-67b88d,2024-07-08,feature_1,6,5964,1,False
U-68c69e,S-67b88d,2024-10-31,feature_18,6,1148,1,False
U-ec1cfc,S-67b88d,2024-06-26,feature_11,17,5780,1,False
U-03771e,S-67b88d,2024-03-11,feature_26,10,1109,1,False
U-61119b,S-67b88d,2024-07-09,feature_18,10,6325,1,False
U-24ca0c,S-67b88d,2024-06-09,feature_10,11,3050,0,False
U-428d14,S-67b88d,2024-06-02,feature_25,7,1732,1,False
U-a1cbcd,S-67b88d,2024-09-17,feature_10,13,2873,0,True
U-8d9783,S-67b88d,2024-08-30,feature_16,10,3424,1,False
U-9b43a8,S-67b88d,2024-03-31,feature_16,10,3932,1,False
U-55e69e,S-67b88d,2024-10-17,feature_26,10,5945,2,False
U-bcefee,S-67b88d,2024-12-10,feature_1,6,2426,1,False
U-1cc548,S-67b88d,2024-06-16,feature_25,14,3232,0,False
U-b48d95,S-2fb999,2024-07-07,feature_12,6,3235,0,False
U-115a73,S-2fb999,2024-10-21,feature_16,7,3929,2,False
U-cacfed,S-2fb999,2024-04-10,feature_20,11,9230,1,False
U-3de22f,S-2fb999,2024-08-12,feature_12,7,2185,1,False
U-a88702,S-2fb999,2024-10-26,feature_25,8,2513,1,False
U-75e838,S-2fb999,2024-04-16,feature_18,9,2353,0,False
U-c25c33,S-2fb999,2024-05-01,feature_18,13,3105,1,False
U-7289f6,S-2fb999,2024-03-07,feature_8,13,2245,1,False
U-19bccd,S-2fb999,2024-09-15,feature_25,9,1814,1,True
U-3ba155,S-2fb999,2024-04-25,feature_26,4,1637,0,False
U-cd2a4d,S-2fb999,2024-03-17,feature_13,4,1944,0,False
U-822213,S-2fb999,2024-04-02,feature_25,17,1356,0,False
U-b211d1,S-2fb999,2024-07-18,feature_10,9,1146,1,False
U-23d5c2,S-2fb999,2024-10-21,feature_14,14,1900,2,False
U-c00bdc,S-2fb999,2024-11-08,feature_7,16,1709,0,True
U-2c85be,S-2fb999,2024-03-14,feature_30,10,7085,2,False
U-b095eb,S-2fb999,2024-03-22,feature_26,15,801,1,False
U-eb5784,S-2fb999,2024-03-24,feature_1,10,6770,1,False
U-3b2a4e,S-2fb999,2024-03-07,feature_25,4,3090,1,False
U-74050f,S-2fb999,2024-08-08,feature_1,10,1268,1,False
U-be546d,S-95b4a8,2024-12-14,feature_5,10,998,1,True
U-a20f94,S-95b4a8,2024-12-21,feature_22,12,2845,1,False
U-6e7540,S-95b4a8,2024-12-20,feature_9,11,6919,1,False
U-5b42e9,S-95b4a8,2024-12-17,feature_10,12,1581,2,False
U-fae0be,S-95b4a8,2024-12-24,feature_25,6,4675,0,False
U-d2f601,S-95b4a8,2024-12-26,feature_10,11,2410,1,False
U-2be9d0,S-95b4a8,2024-12-15,feature_9,14,1014,0,True
U-32e0d5,S-95b4a8,2024-12-28,feature_1,6,3050,1,False
U-204dba,S-95b4a8,2024-12-26,feature_5,14,4554,0,False
U-f84c5c,S-95b4a8,2024-12-30,feature_33,9,3794,0,False
U-cac01f,S-95b4a8,2024-12-19,feature_36,5,616,0,True
U-0a6a16,S-95b4a8,2024-12-24,feature_10,7,2651,0,True
U-b4812e,S-95b4a8,2024-12-16,feature_1,8,2801,2,False
U-5c1321,S-95b4a8,2024-12-26,feature_9,10,500,0,False
U-d7970c,S-95b4a8,2024-12-15,feature_25,16,128,1,False
U-d24133,S-95b4a8,2024-12-26,feature_22,8,4422,0,False
U-0453ee,S-95b4a8,2024-12-27,feature_11,8,3680,0,True
U-be2b3f,S-95b4a8,2024-12-21,feature_22,11,1172,0,False
U-5cfe29,S-95b4a8,2024-12-19,feature_10,8,2822,0,False
U-d803c0,S-95b4a8,2024-12-30,feature_10,10,452,0,False
U-bcb4bd,S-5c5a43,2024-11-30,feature_4,7,2387,1,True
U-d00704,S-5c5a43,2024-05-14,feature_6,8,1706,1,True
U-a697e2,S-5c5a43,2024-12-09,feature_4,11,1804,0,False
U-225a49,S-5c5a43,2024-06-22,feature_4,7,1419,2,False
U-abb7d9,S-5c5a43,2024-10-17,feature_8,5,1960,2,False
U-fcae16,S-9f4117,2024-08-01,feature_37,6,125,2,False
U-111dac,S-9f4117,2024-06-24,feature_18,7,1485,1,False
U-44508e,S-9f4117,2024-10-05,feature_11,8,2229,0,False
U-384c32,S-9f4117,2024-07-19,feature_11,6,1268,3,False
U-0fb628,S-9f4117,2024-12-21,feature_23,12,1197,0,False
U-276d8c,S-9f4117,2024-08-01,feature_3,7,980,0,True
U-3ef7e2,S-9f4117,2024-08-31,feature_4,6,2511,0,True
U-ae40b6,S-9f4117,2024-11-09,feature_37,9,813,1,False
U-b1e54a,S-9f4117,2024-07-30,feature_18,8,3486,2,True
U-5f69bf,S-9f4117,2024-11-06,feature_3,4,2958,0,False
U-67c84d,S-cb3d28,2023-12-25,feature_9,5,3859,1,False
U-240406,S-cb3d28,2023-12-30,feature_7,6,2059,0,False
U-a65cd6,S-cb3d28,2023-12-09,feature_33,6,3267,0,False
U-25297f,S-cb3d28,2023-11-27,feature_20,9,1137,0,False
U-d5227b,S-cb3d28,2024-01-13,feature_16,3,4628,0,False
U-97efab,S-cb3d28,2024-01-05,feature_20,5,1465,0,False
U-d18e4d,S-cb3d28,2023-12-08,feature_6,8,4715,1,False
U-4d3537,S-cb3d28,2023-12-18,feature_1,4,783,0,False
U-d066e1,S-cb3d28,2023-11-22,feature_11,8,2514,0,False
U-59ed8d,S-cb3d28,2024-01-29,feature_9,4,1937,0,True
U-dd1a33,S-cb3d28,2023-11-19,feature_20,5,2922,0,False
U-55ce3e,S-cb3d28,2023-11-30,feature_8,9,1849,1,True
U-18db10,S-cb3d28,2024-02-01,feature_8,5,4153,1,False
U-adf5e1,S-dcb5c6,2024-01-05,feature_33,5,4464,1,True
U-ea8108,S-dcb5c6,2024-02-09,feature_20,4,702,2,False
U-1bc5a2,S-dcb5c6,2024-02-08,feature_5,5,824,1,False
U-f4dbb0,S-dcb5c6,2023-12-19,feature_6,6,380,0,False
U-aff0d5,S-dcb5c6,2024-02-05,feature_11,2,1896,0,False
U-2f0a91,S-dcb5c6,2024-02-02,feature_20,7,2079,1,False
U-4b03b6,S-dcb5c6,2024-02-23,feature_6,1,1786,1,False
U-cf4f04,S-dcb5c6,2024-01-15,feature_30,6,1677,4,False
U-c993e7,S-dcb5c6,2024-02-11,feature_11,5,1780,2,False
U-16b851,S-dcb5c6,2024-02-01,feature_5,4,2577,1,False
U-e43f56,S-dcb5c6,2024-01-05,feature_28,6,934,0,False
U-d9fe6e,S-dcb5c6,2023-12-22,feature_7,3,677,1,False
U-5a661c,S-dcb5c6,2024-02-06,feature_9,6,2549,0,False
U-f0d7d4,S-dcb5c6,2023-12-20,feature_5,5,1537,0,False
U-edd86e,S-5893ed,2024-08-22,feature_37,8,3825,0,False
U-e7d928,S-5893ed,2024-10-12,feature_28,15,919,0,False
U-8647e6,S-5893ed,2024-10-26,feature_12,17,2501,0,False
U-145996,S-5893ed,2024-08-24,feature_7,5,2051,0,False
U-09c2c1,S-5893ed,2024-11-24,feature_11,8,2311,1,True
U-20ecda,S-5893ed,2024-08-15,feature_40,12,887,0,False
U-36849e,S-5893ed,2024-09-29,feature_40,17,3737,0,False
U-7ba5db,S-5893ed,2024-11-19,feature_13,8,3205,0,False
U-848ca1,S-5893ed,2024-08-09,feature_3,8,3076,0,False
U-398cba,S-5893ed,2024-09-10,feature_32,14,1390,0,False
U-eb1c22,S-5893ed,2024-11-04,feature_21,10,935,0,False
U-e01919,S-5893ed,2024-09-13,feature_32,5,5538,0,True
U-f08eb7,S-5893ed,2024-08-30,feature_10,8,3420,0,False
U-89097f,S-5893ed,2024-08-19,feature_6,14,4044,0,False
U-34bba5,S-5893ed,2024-12-01,feature_6,16,6340,1,False
U-5ec5cb,S-5893ed,2024-06-27,feature_37,11,2918,0,False
U-e0c2e4,S-5893ed,2024-09-01,feature_12,5,5087,0,False
U-ab3991,S-5893ed,2024-08-26,feature_21,15,3233,1,False
U-e7ee19,S-5893ed,2024-10-12,feature_30,12,5481,0,False
U-9f1eda,S-5893ed,2024-12-11,feature_2,14,4684,0,True
U-e67421,S-5893ed,2024-11-04,feature_21,17,1191,0,False
U-28bdb5,S-5893ed,2024-10-15,feature_32,11,101,0,False
U-379c7f,S-5893ed,2024-11-26,feature_12,13,603,0,False
U-a36033,S-5893ed,2024-11-10,feature_3,12,410,0,True
U-087f6d,S-5893ed,2024-10-17,feature_10,10,2184,0,False
U-e50df3,S-5893ed,2024-12-07,feature_37,23,3016,0,True
U-edd662,S-5893ed,2024-08-22,feature_11,5,1534,0,False
U-ae5983,S-5893ed,2024-09-28,feature_30,21,5871,0,False
U-5d7a78,S-5893ed,2024-09-29,feature_2,18,3668,1,False
U-4ebd04,S-5893ed,2024-11-03,feature_13,16,3115,0,False
U-2b7570,S-5893ed,2024-12-04,feature_7,10,3153,2,False
U-f1283e,S-5893ed,2024-06-26,feature_37,13,3079,0,False
U-0f90d9,S-43162e,2024-04-19,feature_20,10,2062,0,False
U-ac51a5,S-43162e,2024-12-08,feature_25,10,3008,0,True
U-c0cdc6,S-43162e,2024-12-07,feature_18,16,1446,1,False
U-4e37fc,S-43162e,2024-03-21,feature_31,10,2619,2,False
U-3fb7fc,S-43162e,2024-05-07,feature_32,18,1500,0,False
U-7d3d22,S-43162e,2024-07-24,feature_20,8,1412,0,False
U-3b9e68,S-43162e,2024-11-15,feature_33,4,778,1,False
U-078e78,S-43162e,2024-08-25,feature_24,14,1976,0,False
U-b10c43,S-43162e,2024-10-22,feature_33,11,2451,0,False
U-a9733c,S-43162e,2024-12-07,feature_15,17,2022,0,False
U-914727,S-43162e,2024-06-27,feature_27,12,1415,0,False
U-bab782,S-43162e,2024-10-23,feature_25,6,3177,0,False
U-c271ec,S-43162e,2024-09-24,feature_15,12,799,0,False
U-1d1969,S-43162e,2024-11-06,feature_25,8,2469,0,False
U-14d101,S-43162e,2024-11-27,feature_39,14,2532,0,False
U-d27d27,S-43162e,2024-04-06,feature_35,8,461,0,False
U-f8d284,S-43162e,2024-12-08,feature_31,12,1528,0,False
U-f36d46,S-43162e,2024-09-07,feature_24,3,485,0,False
U-3ed602,S-43162e,2024-05-29,feature_25,9,4238,0,False
U-283d43,S-43162e,2024-10-03,feature_25,14,1915,0,False
U-6083b5,S-43162e,2024-11-04,feature_35,7,7877,1,False
U-51bf19,S-43162e,2024-08-01,feature_5,5,4689,0,False
U-6c6502,S-43162e,2024-10-13,feature_39,5,937,0,False
U-194417,S-43162e,2024-11-16,feature_32,17,2955,0,False
U-8619a9,S-ed4b74,2024-07-24,feature_39,13,4788,1,True
U-df7b43,S-ed4b74,2024-07-28,feature_32,14,5492,0,False
U-a7bd74,S-ed4b74,2024-07-05,feature_36,8,5132,0,False
U-9ae969,S-ed4b74,2024-06-12,feature_39,10,6589,0,False
U-96f55a,S-ed4b74,2024-06-24,feature_33,6,1586,0,False
U-06daf7,S-ed4b74,2024-07-02,feature_31,20,599,0,False
U-615f2d,S-ed4b74,2024-07-07,feature_25,9,1511,0,False
U-a3423a,S-ed4b74,2024-08-05,feature_35,18,3784,0,False
U-8d73ca,S-ed4b74,2024-07-27,feature_12,10,3585,0,False
U-5aa4d6,S-ed4b74,2024-07-19,feature_27,10,3436,1,False
U-cb374f,S-ed4b74,2024-07-09,feature_32,12,3033,1,False
U-ce9e61,S-ed4b74,2024-07-29,feature_27,8,1845,0,False
U-00f559,S-ed4b74,2024-06-19,feature_18,6,1905,1,False
U-41035b,S-ed4b74,2024-08-02,feature_18,19,7577,0,False
U-2ce57d,S-ed4b74,2024-08-15,feature_36,11,200,0,False
U-89f9eb,S-ed4b74,2024-06-27,feature_32,13,3430,2,False
U-111b72,S-ed4b74,2024-08-15,feature_33,15,2583,0,False
U-7aad58,S-ed4b74,2024-07-29,feature_31,6,2596,1,False
U-627ac6,S-ed4b74,2024-06-28,feature_15,11,4461,0,False
U-e36184,S-82f243,2024-10-01,feature_39,9,799,0,False
U-9e9527,S-82f243,2024-12-19,feature_5,20,2299,0,False
U-ff4058,S-82f243,2024-10-13,feature_35,15,1022,1,False
U-1a7978,S-82f243,2024-07-29,feature_24,4,3812,1,False
U-d4a257,S-82f243,2024-10-11,feature_36,7,2393,0,False
U-cc30c1,S-82f243,2024-09-14,feature_15,8,4867,0,False
U-0dcedc,S-82f243,2024-07-18,feature_24,9,3832,0,False
U-0ccffe,S-82f243,2024-11-10,feature_20,10,1663,0,False
U-cab83b,S-82f243,2024-09-09,feature_25,6,1278,0,False
U-8f22c9,S-82f243,2024-11-12,feature_31,11,3658,1,False
U-7d1383,S-82f243,2024-05-02,feature_20,7,1627,0,False
U-2e31a3,S-82f243,2024-04-19,feature_15,8,2952,0,False
U-c9d081,S-82f243,2024-04-28,feature_18,8,1909,0,False
U-ecdda1,S-82f243,2024-12-17,feature_24,8,1158,2,False
U-7d871e,S-82f243,2024-07-28,feature_36,13,3450,0,False
U-6d0006,S-82f243,2024-05-04,feature_25,11,3096,0,False
U-20397b,S-82f243,2024-10-28,feature_32,9,646,0,False
U-af474e,S-82f243,2024-08-10,feature_24,7,2137,1,False
U-5071cd,S-82f243,2024-11-25,feature_31,14,1700,0,False
U-f6b8e3,S-8af630,2024-10-04,feature_5,12,1488,0,False
U-43bbcc,S-8af630,2024-07-11,feature_15,11,6012,1,False
U-8dbb81,S-8af630,2024-08-29,feature_32,8,5137,1,False
U-48850b,S-8af630,2024-12-19,feature_33,12,4116,0,False
U-a443d3,S-8af630,2024-08-12,feature_39,11,761,0,False
U-3d1a12,S-8af630,2024-12-22,feature_39,12,866,0,True
U-f36f0a,S-8af630,2024-09-22,feature_36,8,1378,1,False
U-a0fc8a,S-8af630,2024-06-01,feature_25,11,2080,0,False
U-7a1946,S-8af630,2024-10-31,feature_32,8,943,1,False
U-3041bf,S-8af630,2024-12-06,feature_24,7,3776,1,False
U-c54d3b,S-8af630,2024-08-20,feature_32,10,4929,2,False
U-a26245,S-8af630,2024-08-25,feature_24,13,3428,0,False
U-70cd5d,S-8af630,2024-07-21,feature_27,13,6520,0,False
U-1f72eb,S-8af630,2024-10-19,feature_12,14,10793,0,False
U-3ae498,S-8af630,2024-10-23,feature_33,5,2792,2,False
U-63a3ee,S-8af630,2024-09-16,feature_24,5,1476,0,False
U-a4378d,S-8af630,2024-08-17,feature_12,14,1534,0,False
U-1a5cac,S-8af630,2024-06-06,feature_27,8,441,0,False
U-9dab8a,S-8af630,2024-07-26,feature_24,11,2813,0,True
U-dfc9e0,S-8af630,2024-07-27,feature_33,14,3170,0,False
U-07dd83,S-8af630,2024-10-26,feature_36,9,4458,0,True
