ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-8fb414,A-02fac6,2023-07-18 12:22:00,2023-07-20 13:57:05,49.6,high,131,2.0,False
T-4624d5,A-02fac6,2023-06-23 19:45:00,2023-06-25 02:54:39,31.2,medium,22,,False
T-29a5f9,A-02fac6,2023-04-07 15:08:00,2023-04-10 15:08:00,72.0,high,50,2.0,True
T-99112d,A-02fac6,2023-08-02 07:29:00,2023-08-05 07:29:00,72.0,high,72,4.0,True
T-16ebf1,A-02fac6,2023-12-19 20:13:00,2023-12-22 20:13:00,72.0,urgent,88,,False
T-00a2cc,A-02fac6,2023-06-24 14:17:00,2023-06-26 23:07:58,56.8,urgent,178,4.0,False
T-e88ff6,A-02fac6,2023-11-02 13:24:00,2023-11-05 10:46:30,69.4,urgent,68,4.0,True
T-dd599d,A-cdf020,2023-11-02 15:46:00,2023-11-05 10:59:32,67.2,urgent,57,2.0,False
T-8f173c,A-cdf020,2023-12-11 15:08:00,2023-12-12 21:15:53,30.1,high,40,3.0,False
T-c3c1dc,A-cdf020,2024-04-20 09:37:00,2024-04-22 04:56:36,43.3,low,180,,True
T-dc1620,A-cdf020,2024-03-31 09:08:00,2024-04-02 14:12:20,53.1,high,89,2.0,False
T-742266,A-cdf020,2023-11-12 18:11:00,2023-11-15 18:11:00,72.0,urgent,116,3.0,True
T-3b1ed3,A-cdf020,2023-10-05 08:10:00,2023-10-08 08:10:00,72.0,medium,139,,False
T-242755,A-cdf020,2024-01-13 10:03:00,2024-01-16 10:03:00,72.0,high,30,1.0,False
T-9014fb,A-310452,2024-12-28 17:51:00,2024-12-29 19:04:23,25.2,low,142,3.0,False
T-c6af23,A-310452,2024-12-25 09:54:00,2024-12-26 03:12:52,17.3,urgent,78,,False
T-e07ab1,A-310452,2024-12-28 12:41:00,2024-12-29 22:12:01,33.5,medium,59,3.0,False
T-35fa28,A-4e631b,2024-03-19 19:33:00,2024-03-20 22:27:17,26.9,urgent,180,,False
T-cde2fa,A-4e631b,2024-05-16 19:31:00,2024-05-19 19:31:00,72.0,low,48,,False
T-3d9470,A-4e631b,2024-06-13 19:34:00,2024-06-14 05:05:31,9.5,medium,180,2.0,True
T-411216,A-4e631b,2024-04-24 16:59:00,2024-04-27 16:22:26,71.4,urgent,11,2.0,False
T-a8f383,A-4e631b,2024-08-07 08:28:00,2024-08-08 14:02:23,29.6,low,180,2.0,False
T-827647,A-4e631b,2024-07-24 17:45:00,2024-07-27 17:45:00,72.0,low,180,,False
T-731125,A-4e631b,2024-03-30 08:35:00,2024-04-02 08:35:00,72.0,urgent,48,4.0,True
T-d39325,A-4e631b,2024-06-28 13:05:00,2024-07-01 06:43:45,65.6,urgent,180,3.0,False
T-b51096,A-4e631b,2024-04-11 11:32:00,2024-04-12 17:28:58,29.9,urgent,45,3.0,True
T-fd9926,A-4e631b,2024-04-23 13:50:00,2024-04-24 13:17:00,23.5,urgent,138,2.0,True
T-83ffc1,A-86cdb4,2024-12-26 14:36:00,2024-12-27 17:00:30,26.4,high,100,,False
T-cae0f4,A-86cdb4,2024-11-29 10:56:00,2024-11-30 13:04:56,26.1,medium,123,,False
T-b7e112,A-86cdb4,2024-10-31 09:58:00,2024-11-01 03:37:58,17.7,low,112,3.0,False
T-8b3810,A-86cdb4,2024-11-23 17:52:00,2024-11-25 16:17:37,46.4,medium,164,,False
T-e7e478,A-86cdb4,2024-09-22 20:26:00,2024-09-23 14:33:11,18.1,low,83,2.0,False
T-298ec9,A-86cdb4,2024-12-05 10:35:00,2024-12-06 17:42:08,31.1,urgent,61,2.0,False
T-9e9a05,A-86cdb4,2024-12-21 11:39:00,2024-12-23 21:43:57,58.1,low,42,,False
T-5c3019,A-86cdb4,2024-12-12 18:18:00,2024-12-14 19:59:44,49.7,urgent,174,3.0,True
T-17629e,A-86cdb4,2024-10-11 13:32:00,2024-10-12 09:58:50,20.4,medium,30,2.0,False
T-3d1a21,A-4f18f0,2024-06-26 19:37:00,2024-06-28 14:16:23,42.7,medium,120,4.0,False
T-48c3d8,A-4f18f0,2024-07-15 18:14:00,2024-07-17 07:58:46,37.7,urgent,123,,False
T-36c19f,A-4f18f0,2024-06-07 18:53:00,2024-06-10 10:12:14,63.3,low,76,3.0,False
T-950acf,A-4f18f0,2024-08-20 10:35:00,2024-08-21 16:56:54,30.4,urgent,41,5.0,False
T-3c585d,A-8e47ca,2024-11-13 07:13:00,2024-11-14 00:51:15,17.6,urgent,70,4.0,False
T-f503cd,A-e61e98,2024-08-12 16:13:00,2024-08-12 23:53:34,7.7,high,164,3.0,True
T-b9d60d,A-e61e98,2024-03-10 20:30:00,2024-03-11 04:50:55,8.3,high,101,4.0,False
T-188f12,A-e61e98,2024-06-02 13:15:00,2024-06-04 01:47:41,36.5,high,69,3.0,False
T-25775d,A-e61e98,2024-08-04 08:37:00,2024-08-06 01:16:52,40.7,low,87,3.0,False
T-d47755,A-e61e98,2023-11-22 17:54:00,2023-11-24 18:00:52,48.1,low,116,3.0,True
T-2a7cfe,A-e61e98,2024-01-02 16:26:00,2024-01-03 00:16:56,7.8,urgent,72,4.0,True
T-185ae3,A-558c72,2023-11-23 15:10:00,2023-11-25 05:03:30,37.9,urgent,112,3.0,False
T-d16c06,A-558c72,2024-05-03 18:31:00,2024-05-05 21:41:08,51.2,urgent,87,3.0,False
T-051c56,A-558c72,2023-07-17 19:45:00,2023-07-19 19:45:01,48.0,medium,126,,False
T-2fd809,A-558c72,2024-03-03 13:07:00,2024-03-05 13:33:09,48.4,medium,179,,False
T-9d4add,A-558c72,2024-06-13 07:45:00,2024-06-14 20:22:03,36.6,medium,180,4.0,False
T-59f114,A-d27f50,2024-08-20 09:43:00,2024-08-20 14:43:31,5.0,medium,38,,True
T-b75ea1,A-d27f50,2024-10-17 20:57:00,2024-10-20 02:32:53,53.6,high,180,3.0,False
T-8fe20e,A-d27f50,2024-07-29 16:27:00,2024-07-31 00:21:17,31.9,high,27,,False
T-ea0ec4,A-d27f50,2024-11-10 11:30:00,2024-11-11 20:24:38,32.9,urgent,85,,False
T-7d5b21,A-d27f50,2024-10-14 10:02:00,2024-10-16 04:44:10,42.7,high,63,4.0,False
T-6eb551,A-d27f50,2024-08-31 11:42:00,2024-09-02 13:29:12,49.8,urgent,72,4.0,False
T-c9663d,A-d27f50,2024-10-21 19:21:00,2024-10-23 14:47:20,43.4,high,54,,False
T-ab45c3,A-a0ca4e,2024-05-06 07:53:00,2024-05-07 04:35:20,20.7,medium,65,4.0,False
T-86ca97,A-a0ca4e,2024-03-14 09:20:00,2024-03-16 00:14:42,38.9,low,180,5.0,False
T-c6a808,A-a0ca4e,2024-05-10 19:02:00,2024-05-11 17:17:42,22.3,medium,107,5.0,False
T-859d3f,A-a0ca4e,2024-06-21 14:00:00,2024-06-23 04:57:12,39.0,high,72,4.0,False
T-6d78da,A-a0ca4e,2024-05-23 13:57:00,2024-05-25 14:44:18,48.8,medium,125,4.0,False
T-3dcdae,A-a0ca4e,2024-04-17 14:08:00,2024-04-18 14:53:07,24.8,urgent,105,3.0,False
T-43ba16,A-a0ca4e,2024-05-26 19:05:00,2024-05-28 09:14:34,38.2,medium,99,4.0,False
T-aefe75,A-6f50ae,2024-05-31 13:35:00,2024-06-01 10:45:24,21.2,low,47,3.0,True
T-68cfb0,A-6f50ae,2024-11-13 12:54:00,2024-11-15 15:04:46,50.2,low,115,,False
T-573b32,A-6f50ae,2024-02-08 17:08:00,2024-02-10 01:30:17,32.4,urgent,21,,False
T-4d5c26,A-6f50ae,2024-04-14 12:09:00,2024-04-16 00:37:21,36.5,high,109,,False
T-dad2d5,A-2e4581,2024-12-07 12:32:00,2024-12-08 02:48:41,14.3,high,111,,False
T-fe03e7,A-832ec2,2024-03-14 12:01:00,2024-03-16 23:12:40,59.2,medium,146,5.0,False
T-1d11cd,A-832ec2,2024-06-14 19:52:00,2024-06-15 08:17:15,12.4,low,121,4.0,False
T-a08c3e,A-832ec2,2023-12-30 14:50:00,2024-01-01 03:52:33,37.0,low,54,2.0,True
T-e3a3e4,A-832ec2,2024-11-16 12:37:00,2024-11-18 01:07:52,36.5,low,107,2.0,False
T-786340,A-832ec2,2024-08-16 14:21:00,2024-08-18 08:33:44,42.2,medium,141,4.0,False
T-11db14,A-832ec2,2024-03-30 08:31:00,2024-03-31 07:24:09,22.9,medium,54,4.0,False
T-38e3f3,A-ccabf0,2023-11-26 15:52:00,2023-11-29 15:52:00,72.0,urgent,107,3.0,False
T-732d8a,A-ccabf0,2024-12-07 16:31:00,2024-12-08 13:32:44,21.0,low,148,,False
T-473d71,A-ccabf0,2024-01-16 10:55:00,2024-01-17 07:35:24,20.7,high,98,3.0,False
T-1083a4,A-59f724,2024-01-28 11:07:00,2024-01-29 19:29:23,32.4,low,68,4.0,True
T-5999c4,A-1b9609,2024-01-19 09:36:00,2024-01-22 00:57:02,63.4,medium,69,3.0,False
T-ca57d4,A-1b9609,2024-01-08 13:23:00,2024-01-09 20:01:30,30.6,medium,144,3.0,False
T-d72b9a,A-1b9609,2024-01-14 09:30:00,2024-01-15 13:11:36,27.7,urgent,93,,False
T-5417ae,A-1b9609,2023-10-16 11:11:00,2023-10-18 07:24:58,44.2,urgent,38,2.0,False
T-de36f5,A-1b9609,2023-12-12 16:02:00,2023-12-13 11:44:43,19.7,medium,166,,False
T-7852e1,A-1b9609,2023-11-14 16:56:00,2023-11-17 09:06:32,64.2,medium,35,2.0,False
T-d5e99c,A-1b9609,2023-10-23 09:19:00,2023-10-26 09:19:00,72.0,high,58,2.0,True
T-d8c91d,A-1b9609,2023-10-26 09:43:00,2023-10-28 13:12:16,51.5,medium,180,,False
T-588c06,A-42b791,2024-11-01 11:28:00,2024-11-02 20:38:28,33.2,medium,73,3.0,False
T-5c0185,A-42b791,2024-06-02 16:08:00,2024-06-03 15:04:47,22.9,urgent,158,2.0,True
T-dc6917,A-42b791,2024-05-31 09:16:00,2024-06-02 04:28:20,43.2,high,51,2.0,False
T-588df2,A-42b791,2024-06-19 16:29:00,2024-06-22 16:29:00,72.0,urgent,103,2.0,False
T-ca138f,A-42b791,2024-12-03 16:24:00,2024-12-05 19:54:26,51.5,urgent,114,3.0,False
T-ff3ce5,A-42b791,2024-09-21 10:26:00,2024-09-22 10:56:47,24.5,high,32,,True
T-12aa4b,A-42b791,2024-08-14 11:29:00,2024-08-17 05:40:41,66.2,medium,50,2.0,False
T-3cf823,A-42b791,2024-08-26 09:48:00,2024-08-27 16:31:58,30.7,high,48,,False
T-7093fa,A-bd4708,2024-08-22 13:31:00,2024-08-23 02:29:08,13.0,high,55,3.0,False
T-6108e7,A-bd4708,2024-08-02 19:11:00,2024-08-05 17:34:15,70.4,urgent,43,3.0,False
T-8b0229,A-c62e55,2023-08-04 13:22:00,2023-08-05 02:22:47,13.0,urgent,124,,False
T-101aec,A-c62e55,2023-03-02 20:08:00,2023-03-05 20:08:00,72.0,urgent,60,5.0,False
T-c19110,A-c62e55,2023-06-15 19:23:00,2023-06-17 00:34:21,29.2,medium,17,4.0,False
T-940fe6,A-d26ab4,2024-12-17 08:51:00,2024-12-19 04:03:00,43.2,high,79,,False
T-216ee4,A-09316c,2024-12-24 20:46:00,2024-12-26 16:14:07,43.5,urgent,143,,False
T-4d0392,A-09316c,2024-12-11 18:44:00,2024-12-12 15:12:14,20.5,medium,117,3.0,False
T-3fec9c,A-09316c,2024-09-20 19:33:00,2024-09-22 05:18:48,33.8,low,57,,False
T-74e8a4,A-09316c,2024-09-29 08:25:00,2024-09-29 21:19:47,12.9,low,96,,False
T-615644,A-f5641b,2024-08-13 20:33:00,2024-08-14 14:48:40,18.3,low,180,3.0,False
T-042234,A-f5641b,2024-04-29 13:26:00,2024-05-01 14:20:25,48.9,high,180,,False
T-b4a1d3,A-f5641b,2024-08-20 19:18:00,2024-08-22 08:53:24,37.6,high,85,1.0,False
T-17d032,A-f5641b,2024-07-12 15:03:00,2024-07-14 10:12:19,43.2,low,128,,False
T-313897,A-f5641b,2024-05-23 08:09:00,2024-05-24 16:03:03,31.9,urgent,115,3.0,False
T-7f7b19,A-f5641b,2024-05-02 13:02:00,2024-05-05 13:02:00,72.0,urgent,93,,False
T-d22013,A-f5641b,2024-07-20 19:51:00,2024-07-23 19:51:00,72.0,medium,173,,False
T-8c37c7,A-f5641b,2024-04-29 18:05:00,2024-05-01 07:34:09,37.5,urgent,143,,True
T-14daa9,A-f5641b,2024-08-21 16:14:00,2024-08-22 18:38:35,26.4,low,152,,False
T-bcede5,A-f5641b,2024-05-02 11:23:00,2024-05-03 17:43:08,30.3,urgent,169,2.0,False
T-edec3c,A-f5641b,2024-08-20 08:40:00,2024-08-23 04:42:27,68.0,low,71,3.0,False
T-2e8b5e,A-779e4e,2023-01-29 17:06:00,2023-01-30 10:10:24,17.1,medium,27,5.0,False
T-5a0e6d,A-7f6b86,2024-08-21 20:49:00,2024-08-23 13:01:56,40.2,low,102,,False
T-542b4f,A-7f6b86,2024-05-03 19:52:00,2024-05-05 03:17:40,31.4,urgent,85,,False
T-f492e2,A-7f6b86,2024-03-15 08:53:00,2024-03-18 08:53:00,72.0,low,163,,False
T-72ff9a,A-7f6b86,2024-06-04 15:56:00,2024-06-05 21:23:33,29.5,medium,94,3.0,False
T-e6f740,A-9f0b68,2024-06-14 19:01:00,2024-06-15 20:35:43,25.6,low,79,,False
T-528eae,A-9f0b68,2024-11-04 10:29:00,2024-11-06 12:49:12,50.3,urgent,96,4.0,False
T-12a7eb,A-9f0b68,2024-09-29 19:24:00,2024-09-30 17:54:38,22.5,urgent,57,4.0,False
T-f958e5,A-902ef7,2024-09-24 12:49:00,2024-09-25 03:03:58,14.2,medium,180,2.0,False
T-261d77,A-902ef7,2024-11-03 20:35:00,2024-11-04 19:59:25,23.4,low,21,2.0,False
T-823929,A-902ef7,2024-10-12 13:47:00,2024-10-13 21:56:35,32.2,urgent,80,,False
T-778b67,A-902ef7,2024-09-13 11:49:00,2024-09-14 18:32:41,30.7,low,85,,False
T-c96ad5,A-902ef7,2024-09-19 09:49:00,2024-09-20 03:10:39,17.4,low,94,2.0,False
T-88b9f8,A-902ef7,2024-09-06 16:33:00,2024-09-08 21:33:45,53.0,medium,30,,False
T-b86b10,A-902ef7,2024-09-06 14:38:00,2024-09-08 02:32:39,35.9,urgent,48,3.0,False
T-011689,A-902ef7,2024-09-12 17:29:00,2024-09-13 12:24:13,18.9,medium,54,3.0,False
T-34fcbd,A-902ef7,2024-10-13 20:56:00,2024-10-15 05:56:44,33.0,high,53,,False
T-466b30,A-bad8c1,2024-04-10 08:45:00,2024-04-12 15:58:16,55.2,high,59,,False
T-3a0815,A-a1bbb6,2024-04-03 20:57:00,2024-04-04 15:49:50,18.9,low,108,,False
T-1b8c3f,A-a1bbb6,2024-01-01 07:46:00,2024-01-02 20:32:51,36.8,medium,35,3.0,False
T-667829,A-a1bbb6,2024-04-06 16:29:00,2024-04-08 01:51:34,33.4,medium,11,,False
T-f045e2,A-425e76,2024-02-27 10:28:00,2024-02-28 02:34:23,16.1,medium,97,3.0,False
T-e3736f,A-425e76,2023-07-10 11:46:00,2023-07-11 02:29:27,14.7,low,52,5.0,False
T-c8cc00,A-425e76,2024-10-06 12:19:00,2024-10-07 11:48:05,23.5,low,24,4.0,False
T-343148,A-425e76,2024-11-24 18:12:00,2024-11-25 19:47:16,25.6,high,89,2.0,False
T-ebbf3d,A-cc8c8f,2024-11-28 20:43:00,2024-11-30 14:29:09,41.8,low,33,,False
T-20900a,A-cc8c8f,2024-08-23 12:38:00,2024-08-25 03:05:21,38.5,urgent,125,,False
T-6511f0,A-cc8c8f,2024-08-15 12:47:00,2024-08-16 17:42:22,28.9,low,52,5.0,False
T-53cb4d,A-cc8c8f,2024-09-29 10:13:00,2024-09-29 23:52:48,13.7,low,107,3.0,False
T-f0cb03,A-c4ea60,2024-10-17 07:09:00,2024-10-18 03:22:39,20.2,low,106,5.0,False
T-9c3433,A-c4ea60,2023-08-03 08:03:00,2023-08-03 19:28:44,11.4,medium,73,4.0,False
T-22d700,A-c4ea60,2024-08-09 14:37:00,2024-08-09 22:12:29,7.6,high,46,4.0,False
T-e0daec,A-9badbd,2024-07-19 19:57:00,2024-07-20 05:34:05,9.6,medium,46,5.0,False
T-bec6e8,A-9badbd,2024-09-05 09:34:00,2024-09-06 12:58:00,27.4,low,60,3.0,True
T-a103f4,A-9badbd,2024-12-25 15:09:00,2024-12-27 01:23:10,34.2,medium,89,,False
T-a4dacd,A-de24d5,2024-11-09 08:03:00,2024-11-10 05:17:59,21.2,urgent,69,2.0,False
T-ea2b2f,A-de24d5,2024-11-18 16:57:00,2024-11-21 01:48:38,56.9,low,75,,True
T-4776ca,A-de24d5,2024-11-16 09:27:00,2024-11-18 12:38:16,51.2,low,47,3.0,False
T-9606b6,A-de24d5,2024-11-09 20:06:00,2024-11-11 03:16:35,31.2,medium,14,3.0,False
T-997a16,A-de24d5,2024-11-15 15:43:00,2024-11-17 11:20:36,43.6,low,180,4.0,False
T-5e6d6f,A-de24d5,2024-11-06 07:37:00,2024-11-08 06:08:07,46.5,medium,53,4.0,False
T-94eaea,A-781cc0,2024-12-26 08:10:00,2024-12-28 22:38:34,62.5,medium,180,2.0,False
T-53a659,A-781cc0,2024-09-26 11:55:00,2024-09-27 19:42:59,31.8,medium,38,1.0,False
T-d64a45,A-781cc0,2024-11-04 18:04:00,2024-11-06 06:14:14,36.2,medium,94,,False
T-4dbea0,A-781cc0,2024-09-27 07:17:00,2024-09-28 22:40:11,39.4,medium,96,2.0,False
T-ea2572,A-781cc0,2024-11-06 18:40:00,2024-11-09 17:36:11,70.9,medium,44,4.0,False
T-b25b72,A-781cc0,2024-11-11 08:58:00,2024-11-12 03:53:13,18.9,urgent,180,2.0,False
T-622c7f,A-781cc0,2024-12-19 10:18:00,2024-12-21 03:28:35,41.2,high,175,2.0,False
T-ccffda,A-781cc0,2024-12-03 09:57:00,2024-12-06 05:40:35,67.7,low,107,3.0,False
T-d2c23c,A-b7b7b7,2024-10-03 07:08:00,2024-10-04 00:00:06,16.9,medium,59,,False
T-998485,A-b7b7b7,2024-09-06 20:06:00,2024-09-08 05:22:42,33.3,medium,68,,False
T-cc971f,A-508199,2024-08-23 10:50:00,2024-08-26 03:31:41,64.7,urgent,48,3.0,False
T-7c7215,A-508199,2024-01-28 12:18:00,2024-01-29 20:20:52,32.0,high,76,2.0,False
T-117e04,A-508199,2024-01-28 12:12:00,2024-01-29 10:36:09,22.4,urgent,38,3.0,False
T-51fe4f,A-508199,2024-02-16 09:31:00,2024-02-16 16:31:31,7.0,medium,37,3.0,True
T-8ebf06,A-508199,2024-06-02 20:17:00,2024-06-04 11:16:44,39.0,urgent,84,,False
T-3617ca,A-508199,2024-11-27 07:26:00,2024-11-27 18:55:52,11.5,urgent,92,1.0,True
T-81ff3a,A-508199,2024-11-16 19:49:00,2024-11-19 07:13:51,59.4,medium,43,4.0,True
T-07a937,A-508199,2024-10-23 16:30:00,2024-10-24 09:09:46,16.7,high,35,3.0,False
T-56ac64,A-508199,2024-10-14 19:46:00,2024-10-15 14:50:11,19.1,urgent,180,1.0,False
T-a55520,A-508199,2024-11-02 07:08:00,2024-11-04 06:19:58,47.2,urgent,91,,False
T-33052d,A-65c341,2024-02-05 08:31:00,2024-02-05 20:12:08,11.7,urgent,98,,False
T-2d300a,A-65c341,2024-10-10 19:56:00,2024-10-11 05:14:30,9.3,medium,113,3.0,False
T-a1ac0a,A-65c341,2024-10-31 09:39:00,2024-11-02 23:12:41,61.6,urgent,94,3.0,False
T-e94877,A-82861f,2024-09-21 08:07:00,2024-09-22 12:13:26,28.1,high,140,4.0,False
T-3134e1,A-82861f,2024-04-30 17:22:00,2024-05-01 22:53:28,29.5,medium,27,,False
T-380721,A-82861f,2024-12-17 09:58:00,2024-12-19 05:19:46,43.4,low,113,4.0,False
T-51007f,A-e40f45,2024-10-12 17:28:00,2024-10-13 23:04:20,29.6,medium,120,2.0,False
T-3668c8,A-e40f45,2024-09-02 14:07:00,2024-09-03 15:22:07,25.3,medium,63,2.0,False
T-0f8981,A-e40f45,2024-12-30 19:18:00,2024-12-31 06:18:39,11.0,high,177,3.0,False
T-cb77ed,A-e40f45,2024-07-21 12:33:00,2024-07-21 21:28:44,8.9,medium,71,1.0,False
T-51889b,A-e40f45,2024-09-20 15:55:00,2024-09-21 06:13:47,14.3,high,137,4.0,False
T-467207,A-4c38bc,2024-05-21 13:56:00,2024-05-23 03:19:00,37.4,medium,158,1.0,False
T-996e0c,A-4c38bc,2024-03-18 17:43:00,2024-03-20 14:59:50,45.3,urgent,117,4.0,False
T-0ccd87,A-4c38bc,2024-08-31 15:49:00,2024-09-01 09:45:07,17.9,urgent,74,3.0,True
T-b1d41b,A-4c38bc,2024-06-14 09:27:00,2024-06-17 09:27:00,72.0,urgent,92,,False
T-23d410,A-4c38bc,2024-03-16 18:02:00,2024-03-18 07:30:46,37.5,high,49,2.0,False
T-ac4185,A-4c38bc,2024-04-21 19:10:00,2024-04-22 16:51:02,21.7,low,65,3.0,False
T-c98b4b,A-ac9111,2024-01-28 17:09:00,2024-01-29 06:59:21,13.8,medium,35,5.0,False
T-8737ab,A-ac9111,2023-10-27 15:58:00,2023-10-28 12:08:04,20.2,medium,47,4.0,False
T-8c9f7c,A-b7724f,2023-09-06 19:04:00,2023-09-08 00:47:41,29.7,low,85,,False
T-987d50,A-b7724f,2023-10-20 12:42:00,2023-10-22 09:13:48,44.5,medium,32,4.0,False
T-7d3e07,A-b7724f,2023-05-15 16:31:00,2023-05-16 22:25:30,29.9,low,46,3.0,False
T-e2a3e9,A-b7724f,2024-04-09 15:17:00,2024-04-10 07:18:45,16.0,high,90,,False
T-5684b4,A-b7724f,2023-09-03 17:47:00,2023-09-04 20:12:13,26.4,medium,130,4.0,False
T-5a2622,A-241e75,2024-11-01 09:39:00,2024-11-03 18:42:39,57.1,low,49,2.0,False
T-961698,A-241e75,2024-12-28 15:49:00,2024-12-30 23:18:37,55.5,high,38,2.0,False
T-9cb0f3,A-bd4513,2024-12-17 16:12:00,2024-12-20 02:29:53,58.3,medium,6,,False
T-d40e00,A-bd4513,2024-12-03 14:43:00,2024-12-04 15:38:07,24.9,medium,33,,False
T-fbdab8,A-bd4513,2024-12-24 17:20:00,2024-12-25 09:35:11,16.3,high,32,3.0,False
T-c34e25,A-bd4513,2024-12-22 10:25:00,2024-12-23 19:44:57,33.3,high,28,,False
T-c00604,A-bd4513,2024-12-01 15:40:00,2024-12-02 14:28:48,22.8,high,37,3.0,False
T-6e05ae,A-e6afc1,2023-03-14 13:43:00,2023-03-15 20:07:33,30.4,high,136,,False
T-de8574,A-e6afc1,2023-08-30 10:01:00,2023-09-01 08:00:04,46.0,urgent,79,2.0,False
T-7dd9d3,A-e6afc1,2023-04-12 18:51:00,2023-04-14 18:52:07,48.0,urgent,28,3.0,False
T-5c60ee,A-e6afc1,2023-06-27 09:02:00,2023-06-29 21:54:09,60.9,high,46,4.0,True
T-340c78,A-e6afc1,2023-06-07 07:51:00,2023-06-08 00:56:08,17.1,urgent,105,4.0,False
T-2433b5,A-e6afc1,2023-11-13 20:17:00,2023-11-16 12:05:25,63.8,high,113,,False
T-8d9077,A-34ea2f,2024-10-24 08:24:00,2024-10-27 08:24:00,72.0,urgent,83,,False
T-4bf259,A-34ea2f,2024-11-12 07:20:00,2024-11-13 10:37:01,27.3,medium,159,,False
T-587885,A-34ea2f,2024-08-27 17:56:00,2024-08-29 13:11:06,43.3,high,48,3.0,False
T-f13aec,A-34ea2f,2024-10-19 15:09:00,2024-10-20 18:55:51,27.8,urgent,84,3.0,False
T-526917,A-34ea2f,2024-09-05 08:36:00,2024-09-06 09:05:05,24.5,high,56,5.0,False
T-7aa686,A-34ea2f,2024-11-24 10:25:00,2024-11-26 18:07:03,55.7,medium,53,,False
T-a8710c,A-798a3f,2023-12-17 07:55:00,2023-12-18 01:55:02,18.0,high,82,,False
T-207018,A-798a3f,2024-03-31 11:21:00,2024-04-01 16:47:52,29.4,high,106,1.0,True
T-122aeb,A-798a3f,2024-01-07 15:30:00,2024-01-10 08:26:29,64.9,high,180,2.0,False
T-9b2911,A-798a3f,2024-02-16 07:55:00,2024-02-19 07:55:00,72.0,high,167,2.0,False
T-6dcf4a,A-798a3f,2024-02-18 11:53:00,2024-02-20 14:51:13,51.0,high,157,1.0,True
T-5fa6b0,A-798a3f,2023-11-06 15:50:00,2023-11-09 15:50:00,72.0,medium,107,,False
T-d5e95c,A-798a3f,2024-01-15 15:55:00,2024-01-16 05:24:22,13.5,low,16,,True
T-254d18,A-798a3f,2023-12-10 16:47:00,2023-12-11 21:50:11,29.1,medium,61,3.0,False
T-a17409,A-798a3f,2024-01-27 15:36:00,2024-01-28 13:44:26,22.1,medium,180,,False
T-17b2ee,A-798a3f,2024-01-24 16:48:00,2024-01-26 16:20:16,47.5,low,158,2.0,False
T-5a0023,A-798a3f,2023-12-29 19:06:00,2023-12-31 19:56:05,48.8,high,41,1.0,False
T-168899,A-798a3f,2024-01-11 16:59:00,2024-01-13 06:33:36,37.6,medium,72,,False
T-8dc197,A-798a3f,2023-12-29 15:19:00,2023-12-31 00:57:59,33.6,medium,141,,False
T-7438d8,A-798a3f,2024-03-10 07:13:00,2024-03-12 18:50:49,59.6,high,118,,False
T-7ab854,A-798a3f,2023-10-21 10:59:00,2023-10-23 00:11:21,37.2,urgent,180,1.0,True
T-da85e1,A-798a3f,2024-01-27 17:24:00,2024-01-29 03:27:46,34.1,low,69,2.0,False
T-0c0112,A-798a3f,2024-01-31 07:49:00,2024-02-02 14:56:43,55.1,high,107,,False
T-0fc776,A-798a3f,2024-01-16 14:21:00,2024-01-18 08:15:22,41.9,urgent,64,3.0,False
T-1db736,A-f25509,2024-05-09 18:08:00,2024-05-12 15:27:21,69.3,low,134,4.0,False
T-3885b7,A-f25509,2024-05-05 13:10:00,2024-05-08 13:10:00,72.0,medium,88,,False
T-62763d,A-f25509,2024-04-24 11:55:00,2024-04-25 21:13:32,33.3,medium,112,4.0,False
T-1d8c24,A-f25509,2024-03-27 18:07:00,2024-03-29 01:20:20,31.2,medium,19,3.0,False
T-b218d1,A-f25509,2024-04-29 19:41:00,2024-05-01 01:34:17,29.9,low,18,,False
T-857c5f,A-f25509,2024-04-30 19:38:00,2024-05-02 15:13:26,43.6,high,26,3.0,False
T-35f8ae,A-f25509,2024-06-04 08:03:00,2024-06-04 18:02:17,10.0,urgent,69,,False
T-71af68,A-7f29a7,2024-12-20 09:44:00,2024-12-21 12:30:56,26.8,urgent,17,4.0,False
T-ea5ae3,A-7f29a7,2024-11-06 16:40:00,2024-11-08 20:23:43,51.7,high,42,,False
T-07b491,A-7f29a7,2024-12-09 16:50:00,2024-12-11 07:48:59,39.0,low,54,,False
T-012f8d,A-9bfc9f,2024-03-01 07:12:00,2024-03-02 18:11:05,35.0,medium,47,2.0,False
T-501fea,A-9bfc9f,2024-04-16 16:30:00,2024-04-17 13:38:18,21.1,urgent,180,3.0,True
T-ee2d82,A-9bfc9f,2023-11-04 12:32:00,2023-11-05 05:21:40,16.8,urgent,83,,False
T-305564,A-90a8c8,2024-09-04 20:22:00,2024-09-06 00:14:42,27.9,medium,132,1.0,False
T-85f27f,A-90a8c8,2024-10-21 09:16:00,2024-10-23 02:46:04,41.5,low,92,,False
T-08bf21,A-90a8c8,2024-10-05 10:48:00,2024-10-07 01:35:47,38.8,high,180,,True
T-29eaca,A-90a8c8,2024-09-02 15:30:00,2024-09-04 15:09:48,47.7,high,91,4.0,False
T-26c240,A-90a8c8,2024-12-24 12:04:00,2024-12-25 00:47:29,12.7,medium,112,3.0,False
